zone_id_o,zone_id_d,trips
48,45,70.68635359770076
49,0,1.9377957347790982
49,6,1.9261937692110556
49,39,1.3503264753035014
49,52,1.0270749882388925
50,29,13.97179994012153
50,53,1.5750575559277258
50,65,1.0324715880199242
51,32,8.549468679134087
51,36,7.825722801214787
51,39,8.95658183107068
51,44,8.557326617079351
51,66,10.283253454332172
52,17,6.619185403801459
52,18,5.180047617811546
52,21,81.0025787257361
52,29,0.8187686274889837
52,53,10.925863114908791
53,16,39.9713716402744
53,18,15.170847799105264
53,29,10.394152292401051
53,36,15.458277812457313
53,39,2.3809691258615797
53,43,5.316365565989085
53,45,3.2057458117218296
53,50,28.0094955531986
53,52,2.945565982325784
53,53,19.166807891638324
53,54,11.965392754887702
53,66,15.311361495378835
55,15,25.374053583437124
56,52,13.000369897766669
56,64,12.720059470569291
57,12,7.924379458538889
57,13,7.478573371411897
57,27,4.802447001534493
57,32,10.682898206046307
57,51,13.213707129192256
57,57,2.745404040839648
60,20,10.626917355918746
60,26,10.739093215323575
60,27,10.703240189914608
60,54,9.07617206059866
60,66,15.593320728890738
62,1,1.2325829488966635
62,17,66.36294217323184
62,21,8.300767330549524
62,62,17.582404791478073
63,1,5.342753444288769
63,5,3.2568826472436885
63,10,4.320911154227044
63,39,3.417546096117222
64,1,12.698625940268943
64,29,17.8433407156849
64,39,11.359571499360023
65,1,5.268944027495406
65,27,12.271786985759599
65,29,3.7245414361722937
65,32,0.9443549443898308
65,52,7.135833820784913
66,16,15.13125247279103
66,17,16.261944150632527
66,20,37.58252140857624
66,39,7.250510512593842
66,45,5.332862936696202
66,66,13.032667406736655
67,18,98.83016177520057
67,66,12.599343116355735
67,67,34.853013788282844
68,16,17.76920095449737
68,52,11.73562701493063
