t1,t2,s1,s2,n1,n2
0,5.0,29,33.0,29,378.0
5,8.0,33,34.0,378,586.0
8,10.0,34,4.0,586,694.0
10,12.0,4,7.0,694,835.0
12,15.0,7,31.0,835,1066.0
15,20.0,31,29.0,1066,1409.0
