t1,t2,s1,s2,n1,n2
0.0,5.0,12,16,12.0,361.0
5.0,9.0,16,17,361.0,638.0
9.0,14.0,17,15,638.0,981.0
14.0,17.0,15,2,981.0,1175.0
17.0,21.0,2,21,1175.0,1470.0
21.0,27.0,21,25,1470.0,1888.0
27.0,33.0,25,23,1888.0,2300.0
33.0,40.0,23,24,2300.0,2784.0
40.0,49.0,24,66,2784.0,3447.0
49.0,52.0,66,12,3447.0,3600.0
