t1,t2,s1,s2,n1,n2
0,5.0,10,2.0,10,197.0
5.0,11.0,2.0,15.0,197.0,444.0
11.0,17.0,15.0,36.0,444.0,699.0
17.0,20.0,36.0,10.0,699.0,790.0
20.0,25.0,10.0,2.0,790.0,977.0
25.0,31.0,2.0,15.0,977.0,1224.0
31.0,37.0,15.0,36.0,1224.0,1479.0
37.0,40.0,36.0,10.0,1479.0,1570.0
