r,d,t1,t2,s1,s2,n1,n2
13,0,5,11,2,15,197,444
146,0,17,20,36,10,699,790
146,0,20,25,10,2,790,977
147,0,17,20,36,10,699,790
147,0,20,25,10,2,790,977
Matching Rate: 0.01948051948051948
