,time1,time2,time3,time4,time5
59,0.0,232.26999999999998,121.30000000000001,174.54,132.34
60,185.19,52.43,106.32,9999.0,36.43
61,0.0,36.43,185.19,0.0,78.9
62,52.43,129.89,78.9,36.43,9999.0
63,83.22999999999999,9999.0,0.0,0.0,103.83
64,56.07,9999.0,176.76999999999998,233.23000000000002,247.10000000000002
65,176.34,42.72,103.83,9999.0,9999.0
66,21.58,9999.0,0.0,21.58,56.07
67,103.83,9999.0,159.32,45.37,194.61
68,169.19,0.0,21.58,176.34,189.22
69,9999.0,9999.0,9999.0,0.0,9999.0
70,166.15,87.33,58.28,132.34,38.62
71,9999.0,106.86,58.28,0.0,413.3
72,132.34,106.86,87.33,232.26999999999998,0.0
73,63.949999999999996,106.86,232.26999999999998,124.66,9999.0
74,127.75,347.83000000000004,102.35,445.77,246.74999999999997
75,185.19,92.28,59.010000000000005,9999.0,60.51
76,72.21000000000001,120.08000000000001,107.78,107.78,113.80000000000001
77,120.08000000000001,120.08000000000001,76.5,72.21000000000001,113.80000000000001
78,72.68,113.80000000000001,107.78,76.5,72.21000000000001
79,76.5,107.78,72.21000000000001,120.08000000000001,113.80000000000001
80,76.5,76.5,120.08000000000001,72.68,113.80000000000001
81,113.80000000000001,120.08000000000001,72.68,76.5,72.21000000000001
82,120.08000000000001,72.21000000000001,76.5,113.80000000000001,76.5
83,76.5,120.08000000000001,72.68,107.78,120.08000000000001
84,176.34,169.28,176.76999999999998,9999.0,0.0
85,0.0,9999.0,100.89,189.22,159.32
86,45.37,100.89,9999.0,0.0,21.58
87,270.08,159.32,176.34,159.32,9999.0
88,103.83,0.0,159.32,176.34,189.22
89,176.34,9999.0,159.32,9999.0,47.28
90,247.10000000000002,176.34,0.0,56.07,247.10000000000002
91,45.37,141.31,146.59,105.88,141.76999999999998
92,105.88,81.2,144.97,45.37,241.78
93,162.60999999999999,173.56,320.68,9999.0,77.87
94,119.02999999999999,119.02999999999999,327.79,124.82999999999998,80.3
95,174.54000000000002,157.77999999999997,185.19,38.93,115.56
96,308.20000000000005,230.23000000000002,9999.0,148.34,190.0
97,308.20000000000005,308.20000000000005,212.82,230.23000000000002,9999.0
98,194.61,176.76999999999998,159.32,56.07,9999.0
99,159.32,47.28,0.0,9999.0,294.03000000000003
100,9999.0,189.22,169.28,47.28,176.34
101,169.19,103.83,42.72,0.0,21.58
102,42.72,270.08,83.22999999999999,9999.0,9999.0
103,169.19,189.22,42.72,42.72,176.34
104,56.07,169.28,169.19,9999.0,42.72
105,270.08,247.10000000000002,83.22999999999999,83.22999999999999,194.61
106,176.34,83.22999999999999,9999.0,176.76999999999998,9999.0
107,42.72,189.22,169.28,194.61,225.65
108,9999.0,225.65,233.23000000000002,294.03000000000003,225.65
109,176.76999999999998,42.72,189.22,83.22999999999999,294.03000000000003
110,159.32,42.72,42.72,294.03000000000003,225.65
111,36.43,9999.0,189.22,45.1,103.1
112,36.43,64.48,36.43,45.1,93.46
113,115.33000000000001,93.46,9999.0,0.0,64.48
114,36.43,64.48,9999.0,36.43,103.1
115,113.61,189.22,93.46,0.0,103.1
116,64.48,0.0,45.1,64.48,187.69
117,103.1,159.86,45.1,45.1,36.43
118,45.1,115.33000000000001,81.08,9999.0,159.86
119,70.94,60.46000000000001,80.35,32.6,0.0
120,70.94,60.46000000000001,32.6,32.6,0.0
121,70.94,60.46000000000001,80.35,60.46000000000001,0.0
122,70.94,60.46000000000001,80.35,32.6,0.0
123,137.98000000000002,48.35,58.43,68.3,70.81
124,52.08,59.08,113.12,68.3,137.98000000000002
125,52.08,58.43,33.83,68.3,52.08
126,0.0,60.46000000000001,80.35,32.6,0.0
127,70.94,60.46000000000001,80.35,0.0,0.0
128,70.94,60.46000000000001,80.35,32.6,0.0
129,70.94,60.46000000000001,80.35,0.0,0.0
130,106.32,9999.0,0.0,106.32,185.19
131,0.0,0.0,9999.0,82.68,35.1
132,0.0,35.1,82.68,9999.0,362.73
133,0.0,213.47,213.47,41.15,21.58
134,0.0,38.93,41.15,80.5,213.47
135,155.57,9999.0,193.63,9999.0,9999.0
136,148.82,9999.0,193.63,9999.0,155.57
137,48.35,70.81,113.12,70.81,52.08
138,68.3,48.35,59.08,137.98000000000002,70.81
139,113.12,68.3,52.08,59.08,33.83
140,75.28,76.85,113.2,41.92,75.28
141,113.2,75.28,41.75,76.85,41.75
142,41.75,41.75,113.2,14.82,50.68
143,9999.0,193.63,9999.0,148.82,112.47
144,117.83,173.56,144.97,205.35,29.6
145,205.35,117.83,141.76999999999998,209.70000000000002,77.87
146,9999.0,281.33,162.60999999999999,222.14,241.78
147,66.94999999999999,235.03000000000003,205.35,9999.0,209.70000000000002
148,36.43,115.33000000000001,9999.0,159.86,9999.0
149,21.58,66.94999999999999,0.0,21.58,41.15
150,21.58,123.92999999999999,213.47,74.08,80.5
151,210.60999999999996,210.60999999999996,303.61,9999.0,9999.0
152,303.61,116.88999999999999,9999.0,136.55,303.61
153,0.0,136.55,199.56999999999996,116.88999999999999,303.61
154,136.55,0.0,303.61,210.60999999999996,116.88999999999999
155,0.0,9999.0,210.60999999999996,9999.0,303.61
156,116.88999999999999,9999.0,210.60999999999996,210.60999999999996,199.56999999999996
157,199.56999999999996,116.88999999999999,9999.0,9999.0,210.60999999999996
158,210.60999999999996,303.61,210.60999999999996,116.88999999999999,0.0
159,157.77999999999997,92.28,98.81,185.19,153.67000000000002
160,56.55,148.84,157.77999999999997,174.54000000000002,60.51
161,280.88,259.6,209.70000000000002,241.78,235.03000000000003
162,9999.0,362.73,82.68,35.1,0.0
163,362.73,0.0,9999.0,362.73,199.64
164,9999.0,157.77999999999997,174.54000000000002,162.44,92.28
165,249.5,9999.0,56.55,123.51,174.54000000000002
166,132.34,103.97999999999999,124.75999999999999,273.62,100.89
167,9999.0,148.82,155.57,151.77,155.57
168,193.63,9999.0,148.82,148.82,9999.0
169,193.63,148.82,9999.0,9999.0,112.47
170,9999.0,155.57,193.63,9999.0,9999.0
171,74.08,41.15,66.94999999999999,66.94999999999999,0.0
172,41.15,0.0,74.08,41.15,80.5
173,9999.0,9999.0,9999.0,9999.0,9999.0
174,117.25,102.38,161.13,34.38,156.19
175,9999.0,9999.0,9999.0,9999.0,9999.0
176,81.81,155.82,121.30000000000001,0.0,63.949999999999996
177,132.34,103.97999999999999,273.62,71.63,100.89
178,9999.0,77.82000000000001,87.5,101.30000000000001,48.879999999999995
179,187.69,189.22,81.08,103.1,45.1
180,189.22,187.69,64.48,45.1,9999.0
181,113.61,0.0,113.61,93.46,9999.0
182,187.69,9999.0,81.08,113.61,64.48
183,81.2,320.68,144.97,0.0,9999.0
184,177.23000000000002,9999.0,117.83,141.31,241.78
185,52.9,29.700000000000003,201.37,389.73,130.49
186,125.94,182.24,48.7,37.7,316.11
187,71.4,40.099999999999994,160.93,116.14,397.08
188,116.97,319.65000000000003,319.65000000000003,119.25,221.35000000000002
189,221.35000000000002,119.25,119.25,319.65000000000003,116.97
190,116.97,153.67000000000002,119.25,319.65000000000003,398.55000000000007
191,119.25,153.67000000000002,119.25,398.55000000000007,221.35000000000002
192,288.55,57.8,96.41999999999999,96.41999999999999,92.91
193,92.91,94.22999999999999,288.55,96.41999999999999,57.8
194,157.67,76.50999999999999,169.19,106.32,72.02000000000001
195,76.50999999999999,106.32,72.02000000000001,201.08,106.32
196,201.08,76.50999999999999,72.02000000000001,157.67,157.67
197,106.32,157.67,76.50999999999999,157.67,201.08
198,74.08,113.61000000000001,150.04000000000002,113.61000000000001,226.16000000000003
199,226.16000000000003,139.39,113.61000000000001,113.61000000000001,214.35
200,113.61000000000001,113.61000000000001,226.16000000000003,134.9,74.08
201,113.61000000000001,113.61000000000001,150.04000000000002,214.35,134.9
202,96.47999999999999,170.77,56.55,115.75999999999999,139.13
203,81.30000000000001,129.89000000000001,48.93,68.08,207.25
204,129.89000000000001,278.94,56.55,108.38,336.51000000000005
205,273.62,71.63,124.75999999999999,93.72,77.93
206,100.89,124.75999999999999,93.72,124.75999999999999,132.34
207,173.56,66.94999999999999,66.94999999999999,162.60999999999999,259.6
208,320.68,222.14,117.83,41.38,146.59
209,9999.0,237.14,153.35,0.0,155.98
210,185.95,0.0,38.62,63.949999999999996,81.81
211,155.82,121.30000000000001,0.0,38.62,185.95
212,57.8,94.22999999999999,96.41999999999999,56.48,92.91
213,362.73,9999.0,199.64,199.64,82.68
214,106.61000000000001,0.0,117.50999999999999,81.08,106.86
215,117.50999999999999,117.50999999999999,81.08,106.61000000000001,0.0
216,106.61000000000001,213.60000000000002,106.86,117.50999999999999,106.61000000000001
217,300.3,139.29999999999998,83.22999999999999,61.65,9999.0
218,122.58000000000001,199.64,61.65,167.06,9999.0
219,81.08,81.08,0.0,136.2,213.60000000000002
220,81.08,81.08,106.61000000000001,213.60000000000002,117.50999999999999
221,150.04000000000002,139.39,74.08,226.16000000000003,214.35
222,9999.0,134.18,61.050000000000004,134.18,77.82000000000001
223,136.2,106.86,0.0,136.2,117.50999999999999
224,70.81,59.08,48.35,52.08,68.3
225,137.98000000000002,48.35,52.08,137.98000000000002,59.08
226,9999.0,82.68,199.64,0.0,362.73
227,174.63,0.0,177.0,130.38,82.7
228,187.51,177.0,76.05,82.7,76.05
229,174.63,151.9,0.0,76.05,177.0
230,177.0,125.83000000000001,151.9,9999.0,130.38
231,76.05,9999.0,76.05,0.0,177.0
232,125.83000000000001,76.05,0.0,76.05,151.9
233,0.0,288.61,151.9,174.63,288.61
234,9999.0,125.83000000000001,0.0,76.05,151.9
235,150.04000000000002,74.08,214.35,214.35,226.16000000000003
236,68.3,59.08,58.43,58.43,52.08
237,52.08,58.43,113.12,70.81,33.83
238,139.29999999999998,61.65,139.29999999999998,174.31,167.06
239,139.29999999999998,300.3,83.22999999999999,174.31,199.64
240,167.06,183.23000000000002,61.65,122.58000000000001,83.22999999999999
241,76.05,76.05,187.51,288.61,9999.0
242,288.61,177.0,9999.0,76.05,130.38
243,212.82,230.23000000000002,178.59,9999.0,212.82
244,212.82,212.82,308.20000000000005,230.23000000000002,190.0
