,time1,time2,time3,time4,time5
543,26.369999999999997,13.66,4.23,16.25,10.969999999999999
544,21.090000000000003,37.94,24.460000000000004,16.25,7.5600000000000005
545,4.23,18.84,24.460000000000004,9999.0,21.090000000000003
546,16.08,8.25,6.58,2.57,10.129999999999999
547,10.129999999999999,5.02,10.129999999999999,13.26,8.25
548,10.129999999999999,1.93,16.08,10.129999999999999,13.26
549,4.7299999999999995,13.26,8.25,10.129999999999999,8.399999999999999
550,6.58,6.04,10.129999999999999,4.7299999999999995,12.28
551,10.129999999999999,16.08,8.399999999999999,20.38,6.58
552,9.98,4.77,9.98,17.09,15.010000000000002
553,15.010000000000002,17.09,9.77,4.77,9.98
554,0.0,11.55,6.68,5.0,9.43
555,17.02,11.25,11.2,5.0,6.68
556,24.86,15.95,4.73,3.48,3.48
557,9999.0,10.75,20.95,24.86,4.63
558,21.33,21.33,9999.0,12.600000000000001,0.0
559,11.61,11.57,12.23,6.79,11.61
560,12.23,6.79,11.629999999999999,5.98,9.2
561,12.23,12.23,17.7,5.98,2.43
562,28.430000000000003,9999.0,20.95,15.95,11.18
563,0.0,15.95,17.02,5.0,11.2
564,11.2,15.95,13.7,17.28,9.43
565,5.0,9.43,5.0,11.2,17.02
566,0.0,15.95,13.7,17.02,17.28
567,9999.0,19.1,9999.0,14.129999999999999,25.23
568,9999.0,9999.0,19.1,9999.0,9999.0
569,17.02,9999.0,13.66,11.25,15.95
570,13.7,9.43,11.55,6.68,13.66
571,12.969999999999999,0.0,26.73,0.0,15.949999999999998
572,20.3,38.25,15.72,26.66,43.17
573,11.25,11.2,17.02,17.28,15.95
574,5.0,9999.0,11.25,9.43,9.43
575,9999.0,9.43,13.66,11.2,17.28
576,9.33,10.129999999999999,17.25,10.65,21.509999999999998
577,16.49,8.030000000000001,20.09,20.49,16.919999999999998
578,10.35,21.36,9.49,21.36,18.64
579,7.52,0.0,9999.0,9999.0,9.33
580,4.32,0.0,5.0,0.0,9999.0
581,9999.0,9999.0,9999.0,9999.0,9999.0
582,17.8,6.57,9999.0,9999.0,10.35
583,3.48,21.529999999999998,20.95,21.810000000000002,15.95
584,4.73,21.810000000000002,21.810000000000002,10.75,20.95
585,3.92,15.129999999999999,6.2299999999999995,9999.0,15.200000000000001
586,9999.0,3.92,5.42,9999.0,9999.0
587,24.550000000000004,9999.0,18.78,15.120000000000001,18.78
588,20.56,8.87,21.75,9.370000000000001,11.08
589,66.24,35.41,13.030000000000001,23.75,0.0
590,28.07,14.809999999999999,21.75,21.849999999999998,8.87
591,19.21,12.350000000000001,13.399999999999999,11.93,16.04
592,14.98,13.399999999999999,7.68,22.380000000000003,19.21
593,6.48,6.2299999999999995,6.2299999999999995,15.200000000000001,9999.0
594,15.129999999999999,9.18,10.329999999999998,6.2299999999999995,9999.0
595,8.2,9999.0,8.2,26.299999999999997,14.079999999999998
596,9999.0,9999.0,27.759999999999998,9999.0,24.429999999999996
597,4.72,18.979999999999997,27.759999999999998,4.72,3.08
598,15.780000000000001,4.72,16.25,4.0,12.35
599,16.25,8.2,26.319999999999997,9999.0,14.079999999999998
600,9999.0,9999.0,9999.0,9999.0,9999.0
601,10.75,4.63,9999.0,24.86,9999.0
602,21.810000000000002,20.95,21.529999999999998,3.48,19.89
603,12.469999999999999,12.899999999999999,18.06,32.54,28.86
604,18.06,20.07,17.06,21.36,7.23
605,9.0,27.759999999999998,4.0,9999.0,15.780000000000001
606,24.429999999999996,0.0,14.079999999999998,9.0,28.310000000000002
607,19.95,18.979999999999997,9.0,13.65,23.849999999999998
608,7.529999999999999,11.57,17.7,11.629999999999999,6.79
609,11.629999999999999,12.23,17.7,11.57,11.57
610,6.79,7.529999999999999,17.7,11.61,7.529999999999999
