"dist1","dist2","dist3","dist4","dist5","dist6","dist7","dist8","dist9","dist10"
9.1465664,1.8392552,2.8458746,1.1868167,2.6221814,0.062137,3.0012171,2.7153869,5.9713657,2.7402417
5.9713657,4.9150367,0.062137,6.7294371,7.1146865,7.4440126,3.4113213,5.9713657,3.2373377,6.2385548
0.9382687,3.4361761,9.5442432,1.4167236,0.4225316,0.4660275,1.5596387,1.3235181,2.2866416,0.062137
1.2116715,1.2116715,0.062137,1.8827511,0.8388495,5.965152,1.3421592,9.1403527,2.6532499,1.6528442
1.6466305,2.9577212,1.3794414,1.5223565,1.9573155,0.062137,2.3052827,7.1146865,1.3235181,4.1818201
1.0687564,9.4137555,6.2385548,1.0811838,1.6528442,1.9821703,2.8893705,1.2489537,1.1868167,2.1188717
1.8889648,7.0960454,10.2712461,2.982576,4.1258968,3.8338529,1.1868167,2.6532499,1.3732277,2.9577212
3.0322856,0.4660275,2.6159677,0.4660275,0.8388495,1.2116715,2.0753758,0.8264221,1.3421592,1.1557482
1.3235181,0.9382687,0.4225316,1.2489537,0.5530193,3.0198582,2.2866416,1.6466305,0.4660275,0.4660275
5.965152,3.0322856,0.062137,0.8388495,2.6532499,1.2116715,1.6528442,1.24274,1.8827511,0.8264221
1.2116715,0.8326358,3.0322856,2.5289759,2.1188717,1.8516826,1.8827511,3.0633541,2.6283951,1.9821703
5.965152,0.4660275,0.8264221,1.3421592,1.6528442,1.8827511,9.1403527,1.2116715,2.0753758,0.4660275
10.2712461,1.8889648,3.7468611,1.3732277,7.0960454,2.6532499,1.6901264,1.0687564,2.982576,1.1868167
3.2684062,2.7464554,0.8202084,9.4137555,1.9573155,1.9821703,6.2385548,9.4137555,1.0811838,0.372822
7.0960454,10.2712461,3.8338529,2.1872224,1.0687564,2.982576,1.6901264,1.3732277,2.9577212,2.2493594
3.2373377,8.0902374,0.062137,9.9046378,10.2898872,9.8238597,10.6192133,9.5442432,9.9232789,6.586522
3.0633541,0.8326358,1.8516826,2.6283951,2.2866416,2.5289759,1.9200333,3.0633541,1.2116715,3.3243295
1.8765374,2.8831568,2.0194525,3.0633541,2.0070251,1.5223565,2.3301375,3.8338529,0.062137,2.5227622
2.6283951,1.6093483,1.9200333,2.9763623,2.5289759,0.062137,2.1188717,3.0322856,2.2866416,3.3243295
1.9573155,3.7655022,0.869918,1.5223565,0.062137,3.0322856,2.3052827,1.2116715,1.6963401,10.2898872
1.4850743,1.8516826,1.8454689,2.7153869,1.9448881,0.062137,3.2559788,1.8516826,1.1308934,5.9713657
3.0322856,3.0633541,4.1258968,4.473864,3.2684062,4.1818201,6.2385548,3.4361761,1.2116715,3.6785104
1.8392552,1.4850743,3.2559788,1.8454689,3.0012171,1.1868167,1.9448881,1.1308934,2.6221814,2.7153869
1.6901264,3.7468611,2.2493594,7.0960454,1.3732277,3.8338529,4.1258968,2.1872224,4.1258968,2.9577212
1.6093483,2.7464554,8.0902374,1.1557482,2.7278143,1.9200333,2.796165,4.9150367,1.8765374,1.9324607
3.0198582,3.4113213,0.062137,2.6905321,0.6337974,2.6159677,0.8326358,1.5658524,2.8893705,3.7468611
6.7294371,1.5223565,1.6466305,3.9519132,1.8765374,3.0633541,9.9046378,1.24274,0.062137,2.0070251
0.8388495,2.6532499,1.24274,1.3421592,1.8827511,0.4660275,2.6159677,1.6342031,2.0753758,0.8264221
2.7526691,3.0198582,2.6221814,1.5658524,2.6159677,3.4113213,3.7468611,0.6337974,0.8326358,0.062137
3.0633541,2.9763623,0.062137,2.6283951,0.8326358,3.0322856,2.1188717,1.8827511,3.3243295,7.3570208
2.1188717,7.3570208,1.2116715,3.3243295,1.8827511,1.6093483,0.8326358,2.9763623,0.062137,1.9821703
0.4660275,1.6528442,1.2116715,3.0322856,5.965152,1.8827511,1.8827511,2.0753758,1.7025538,0.062137
2.2866416,1.6093483,1.8516826,2.9763623,2.1188717,3.3243295,0.8326358,1.6093483,7.3570208,4.1818201
1.5596387,2.7278143,1.6093483,2.7464554,1.9324607,4.9150367,1.5658524,1.9200333,2.4357704,1.1557482
1.6093483,1.9200333,2.6283951,0.062137,1.2116715,3.0633541,3.3243295,1.9821703,2.2866416,2.5289759
1.5596387,2.1375128,1.6093483,1.9324607,2.7464554,1.5658524,2.8458746,2.4357704,8.0902374,1.1557482
3.3243295,1.9200333,1.9821703,1.8827511,2.1188717,1.6093483,7.3570208,2.6283951,3.0322856,0.8326358
1.9200333,1.6093483,1.9324607,1.6093483,1.5658524,8.0902374,2.4357704,2.7278143,1.5596387,1.8765374
7.1146865,4.9150367,3.4113213,6.648659,7.0960454,6.7294371,5.965152,6.2385548,3.4113213,0.062137
1.2116715,0.8264221,1.24274,2.6532499,9.1403527,0.8388495,1.3421592,5.965152,0.062137,1.6342031
10.2898872,9.1403527,3.2373377,6.586522,9.9232789,6.2385548,9.9046378,9.1403527,9.4137555,10.6192133
0.6337974,2.6221814,0.062137,2.6905321,3.2994747,3.7468611,3.3802528,6.586522,3.7468611,3.3988939
2.2493594,2.6532499,4.1258968,1.6901264,1.1868167,10.2712461,1.8889648,3.7468611,1.3732277,3.7468611
3.0198582,2.6905321,3.7468611,3.3802528,0.8326358,4.0948283,2.6221814,0.062137,3.7468611,3.2994747
2.9763623,1.3732277,2.982576,1.1868167,3.7468611,10.2712461,0.062137,2.9577212,1.8889648,3.7468611
4.1818201,7.1146865,6.7294371,3.0633541,6.7480782,6.648659,3.4113213,3.4113213,7.0960454,5.965152
6.586522,3.3988939,2.6905321,2.7526691,4.0948283,3.7468611,0.6337974,6.586522,3.3802528,3.7655022
6.586522,3.2373377,6.586522,6.2385548,0.062137,9.1403527,9.2770541,7.3570208,9.5442432,8.0902374
3.2373377,9.2149171,3.2373377,8.0902374,6.586522,10.6192133,9.4137555,9.1403527,0.062137,9.8238597
3.4113213,7.4440126,3.0633541,5.9713657,6.648659,3.2373377,6.7294371,7.0960454,4.1818201,6.1018534
9.2149171,9.9046378,6.586522,7.3570208,10.2712461,9.8238597,6.2385548,0.062137,3.2373377,9.5442432
4.1818201,6.7294371,3.2373377,3.2373377,7.0960454,6.3690425,3.4113213,6.648659,6.1018534,6.2385548
3.7655022,4.0948283,0.062137,0.6337974,1.5658524,3.3802528,3.3988939,2.7526691,2.6221814,3.0198582
1.1868167,2.7153869,1.8454689,0.062137,1.8516826,2.6221814,2.7402417,3.0012171,5.9713657,2.8458746
3.7655022,2.6159677,0.062137,3.4113213,2.7526691,3.7468611,6.586522,3.2994747,2.6221814,0.6337974
3.2559788,2.8458746,2.7153869,0.062137,1.4850743,0.8202084,1.1308934,2.7402417,2.6221814,2.0753758
6.586522,2.6905321,3.0198582,3.3802528,0.6337974,4.0948283,1.5658524,0.6337974,3.7655022,3.7468611
3.1317048,0.062137,3.0012171,0.6337974,3.4361761,3.2684062,6.2385548,3.6785104,3.9519132,0.6337974
6.648659,6.3690425,3.4113213,5.9713657,3.4113213,6.7294371,4.1818201,3.2373377,4.9150367,5.965152
2.9763623,0.8326358,2.6283951,0.8326358,1.9821703,7.3570208,2.5289759,3.0633541,1.8516826,4.1818201
0.6337974,3.7468611,3.3802528,2.8893705,4.0948283,0.6337974,3.0198582,3.3988939,2.6905321,2.6159677
3.0322856,4.1818201,0.062137,6.2385548,1.2116715,3.0012171,1.2116715,3.2684062,3.4361761,4.473864
1.1868167,2.9763623,10.2712461,0.062137,2.1872224,1.1868167,3.7468611,2.6532499,7.0960454,1.8889648
2.8458746,1.8392552,9.1465664,0.062137,2.6221814,1.9448881,1.8454689,5.9713657,1.1868167,1.1868167
1.3421592,1.2116715,0.8264221,2.0753758,1.6342031,1.6528442,1.8827511,3.0322856,1.1557482,2.6532499
1.1868167,5.9713657,0.8202084,2.0753758,3.0012171,2.7153869,2.8458746,2.7402417,1.9448881,1.8454689
2.982576,1.6901264,2.1872224,2.2493594,7.0960454,1.0687564,3.8338529,1.1868167,2.9577212,2.9763623
1.9448881,1.4850743,3.0012171,3.2559788,0.8202084,2.0753758,9.1465664,1.8392552,1.8516826,2.8458746
2.2866416,1.8827511,1.8827511,1.6093483,3.0633541,3.0322856,1.2116715,2.6283951,0.062137,4.1818201
2.6159677,1.7025538,0.8388495,1.8827511,1.3421592,0.8264221,0.062137,1.2116715,9.1403527,1.6342031
0.8326358,3.0322856,1.9200333,2.6283951,1.2116715,1.8827511,1.8516826,4.1818201,2.2866416,1.6093483
3.3243295,1.8516826,2.6283951,1.9821703,0.062137,1.9200333,4.1818201,2.2866416,4.1818201,2.1188717
2.6159677,1.1557482,0.4660275,9.1403527,2.0753758,0.8388495,1.3421592,1.24274,1.6342031,1.6528442
9.8238597,10.2712461,8.0902374,9.2770541,6.2385548,8.0902374,10.6192133,9.4137555,7.3570208,9.1403527
2.4357704,2.3052827,2.7278143,8.0902374,1.1557482,1.5658524,2.8458746,0.062137,1.6093483,8.0902374
9.2770541,9.8238597,6.586522,9.4137555,9.9046378,8.0902374,9.9232789,10.2898872,0.062137,7.3570208
1.1557482,2.3052827,4.9150367,8.0902374,1.8765374,1.5596387,2.7464554,2.7278143,2.8458746,1.5658524
1.0811838,2.6283951,1.6963401,0.7704988,3.7779296,0.9258413,2.796165,9.9232789,2.6283951,1.3608003
1.2116715,2.6283951,7.3570208,1.9200333,0.8326358,1.9821703,0.8326358,1.6093483,1.8516826,3.0633541
3.7468611,1.1557482,2.8458746,2.7464554,1.6093483,2.3052827,1.9200333,1.9324607,1.8765374,4.9150367
2.3301375,1.24274,3.9519132,1.5223565,3.0633541,6.7294371,3.8338529,2.0194525,0.062137,3.2559788
0.062137,5.965152,1.1557482,1.24274,1.1557482,9.1403527,3.0322856,2.6532499,1.3421592,0.4660275
7.3570208,6.2385548,6.586522,8.0902374,9.5442432,3.2373377,8.0902374,9.9046378,9.1465664,10.2898872
1.8765374,2.4357704,1.1557482,8.0902374,3.7468611,1.5658524,1.5596387,1.9200333,2.7464554,2.7278143
2.9763623,2.982576,1.1868167,2.2493594,2.9763623,2.6532499,7.0960454,3.7468611,2.1872224,1.6901264
0.8326358,1.8827511,3.3243295,3.0322856,1.2116715,3.0633541,0.8326358,1.9821703,4.1818201,0.062137
0.062137,2.7526691,3.2994747,1.5658524,3.3988939,0.8326358,3.4113213,2.6159677,2.6905321,3.3802528
3.0633541,2.6283951,1.9821703,1.6093483,1.9200333,0.8326358,1.2116715,2.5289759,0.062137,1.8827511
1.2116715,1.3235181,2.9577212,1.2116715,0.062137,3.7655022,0.8326358,1.9573155,7.1146865,1.6466305
2.4357704,1.5596387,2.8458746,1.6093483,1.5658524,1.1557482,0.062137,2.1375128,8.0902374,2.7278143
0.6089426,9.2770541,1.9821703,2.0070251,6.1018534,1.3794414,0.5778741,1.3794414,1.4042962,0.4225316
1.3794414,0.8326358,1.9573155,1.6466305,2.3052827,1.5223565,2.9577212,1.3794414,4.1818201,10.2898872
3.1317048,1.9821703,0.5778741,0.062137,9.2770541,1.8889648,1.4042962,0.8885591,0.6089426,2.7526691
0.5530193,1.9324607,0.8326358,0.8574906,6.648659,9.8238597,0.062137,3.2994747,0.8761317,0.8326358
1.3235181,2.9577212,2.3052827,1.3794414,0.062137,0.869918,4.1818201,7.1146865,2.9577212,0.8326358
1.1868167,2.982576,2.9763623,10.2712461,2.9577212,2.2493594,1.1868167,3.7468611,7.0960454,1.8889648
5.9713657,2.0753758,1.4850743,2.7153869,1.8516826,0.8202084,9.1465664,2.7402417,1.8454689,1.1308934
1.8889648,0.8264221,1.9821703,1.2862359,2.7526691,1.3794414,1.4042962,6.1018534,0.5778741,3.1317048
3.0322856,3.0633541,0.8326358,1.8827511,2.9763623,1.8516826,1.9200333,1.2116715,3.3243295,2.6283951
6.586522,3.7655022,0.6337974,3.3802528,2.8893705,3.4113213,2.6159677,3.4113213,4.0948283,3.7468611
1.2116715,2.5289759,3.3243295,1.9821703,2.6283951,1.6093483,0.062137,0.8326358,1.8516826,2.1188717
3.0198582,0.6337974,0.8326358,3.7655022,4.0948283,3.4113213,3.2994747,2.8893705,3.3988939,2.6905321
1.8827511,3.3243295,7.3570208,0.8326358,4.1818201,3.0322856,1.2116715,2.1188717,2.2866416,2.9763623
3.4113213,3.3802528,2.6221814,3.3988939,3.2994747,3.0198582,0.062137,2.8893705,4.0948283,3.7655022
9.1403527,9.1465664,10.2898872,10.6192133,6.2385548,9.5442432,8.0902374,10.2712461,6.586522,3.2373377
1.2116715,1.7025538,1.6528442,1.3421592,9.1403527,1.24274,1.6342031,2.6159677,9.1403527,1.8827511
3.9519132,3.0633541,0.062137,4.473864,3.6785104,3.4361761,3.2684062,3.0012171,3.0322856,3.0633541
2.1375128,1.6093483,1.9200333,2.3052827,8.0902374,4.9150367,2.4357704,1.8765374,1.5658524,1.9324607
1.5658524,0.6337974,3.7468611,3.4113213,3.3802528,4.0948283,3.2994747,3.0198582,2.6159677,1.5658524
9.2770541,10.2712461,9.9046378,6.586522,8.0902374,10.6192133,9.9232789,0.062137,9.2149171,9.1403527
8.0902374,2.796165,2.8458746,8.0902374,1.5658524,1.6093483,4.9150367,2.7278143,3.7468611,1.9324607
8.0902374,10.2712461,10.6192133,9.2770541,9.9046378,6.586522,0.062137,10.2898872,9.5442432,9.8238597
1.5223565,1.9573155,1.6963401,3.0322856,0.8326358,0.062137,1.2116715,3.7655022,10.2898872,1.2116715
1.6528442,3.0322856,1.1557482,2.6532499,0.8388495,5.965152,0.4660275,1.2116715,0.062137,1.8827511
10.2898872,1.5223565,2.9577212,0.8326358,2.3052827,0.062137,1.3794414,1.3235181,4.1818201,2.7153869
1.1557482,3.7468611,1.5596387,2.7464554,4.9150367,2.7278143,1.8765374,1.6093483,3.7468611,2.8458746
0.062137,2.6532499,2.9763623,2.9577212,2.1872224,3.8338529,1.0687564,4.1258968,1.6901264,1.3732277
1.6963401,2.3052827,1.6466305,10.2898872,1.9573155,3.7655022,0.869918,1.5223565,2.9577212,2.7153869
1.5658524,3.7468611,1.9200333,2.1375128,8.0902374,2.796165,1.5596387,2.4357704,0.062137,2.7464554
1.3732277,4.1258968,7.0960454,2.982576,2.6532499,3.7468611,2.9577212,3.7468611,2.9763623,1.6901264
2.3052827,1.8765374,3.7468611,2.8458746,1.1557482,1.5596387,1.5658524,2.796165,2.7278143,1.9200333
6.7294371,1.24274,3.9519132,3.8338529,3.2559788,3.3802528,2.3301375,2.0070251,0.062137,2.8831568
0.8388495,2.0753758,3.0322856,0.8264221,1.3421592,0.4660275,1.24274,1.6342031,1.1557482,1.2116715
1.8765374,1.9200333,4.9150367,1.6093483,3.7468611,3.7468611,2.7464554,1.9324607,1.5596387,2.1375128
3.7468611,1.6901264,4.1258968,2.2493594,2.1872224,1.3732277,3.7468611,3.8338529,7.0960454,10.2712461
1.8392552,1.8516826,1.1868167,1.9448881,1.1868167,1.8454689,1.4850743,2.8458746,2.0753758,2.6221814
1.1868167,1.1868167,2.6532499,1.8889648,7.0960454,3.7468611,2.9577212,0.062137,4.1258968,2.9763623
1.8454689,1.1868167,1.8516826,1.9448881,9.1465664,1.4850743,0.8202084,2.7402417,2.7153869,3.0012171
10.2712461,2.2493594,1.1868167,1.1868167,2.9763623,2.9577212,1.3732277,0.062137,7.0960454,1.0687564
1.0687564,1.1868167,0.062137,3.7468611,4.1258968,3.8338529,3.7468611,2.1872224,2.9763623,1.6901264
2.7278143,2.3052827,1.5658524,0.062137,8.0902374,2.1375128,1.5658524,1.5596387,4.9150367,3.7468611
1.5658524,4.9150367,1.8765374,1.5658524,2.7278143,8.0902374,2.4357704,1.9200333,2.3052827,1.1557482
