,260210003002,260210020003,260210017001,260210022003,260210020002,260210025001,260210010001,260210020001,260210005001,260210110003,260210021002,260210101002,260210011002,260210013001,260210013002,260210014001,260210014002,260210014003,260210015001,260210015002,260210016001,260210017002,260210017003,260210018001,260210018002,260210018003,260210019001,260210111001,260210110001,260210004002,260210006001,260210006002,260210006003,260210007001,260210007002,260210007003,260210008003,260210019002,260210021001,260210021003,260210022001,260210022002,260210023001,260210023002,260210024001,260210024002,260210110002,260210111002,260210111003,260210004001,260210008001,260210101003,260210008002,260210025002,260210213001,260210213002,260210213003,260210214001,260210214002,260210214004,260210214005,260210213004,260210009001,260210009002,260210010002,260210003001,260210011001,260210101001,260210101004
260210003002,0.0,4.27,9.33,2.9699999999999998,3.27,3.8899999999999997,3.85,3.05,2.12,19.009999999999998,3.6399999999999997,11.94,7.8100000000000005,7.590000000000001,8.22,9.81,9.39,11.350000000000001,11.990000000000002,13.860000000000001,11.74,11.69,13.83,11.299999999999999,8.87,11.79,8.02,19.42,16.75,1.85,2.55,2.73,3.0300000000000002,3.65,3.96,4.76,4.4,12.239999999999998,2.63,4.66,0.69,1.3,2.53,2.03,4.88,6.02,14.379999999999999,17.200000000000003,20.720000000000002,2.0300000000000002,3.12,9.09,3.6100000000000003,2.35,20.0,20.66,21.55,15.91,19.45,21.7,20.46,21.21,5.960000000000001,6.630000000000001,4.78,1.24,6.61,6.390000000000001,10.46
260210020003,4.2700000000000005,0.0,7.210000000000001,4.279999999999999,1.14,8.12,2.92,1.22,2.29,15.669999999999998,3.87,14.729999999999999,5.69,5.75,6.32,7.69,7.55,9.51,10.15,12.01,9.620000000000001,8.35,10.49,7.029999999999999,4.6,7.52,3.75,17.58,13.41,3.24,1.72,1.68,2.11,2.09,1.54,1.17,3.81,7.97,2.86,1.81,4.28,4.3100000000000005,6.76,5.6,8.419999999999998,5.79,11.04,14.46,17.98,2.87,3.65,11.879999999999999,4.4799999999999995,5.140000000000001,15.73,16.39,17.28,11.64,15.18,17.43,16.490000000000002,16.94,4.12,4.73,2.88,3.0300000000000002,4.49,9.18,13.25
260210017001,9.329999999999998,7.21,0.0,10.1,7.109999999999999,13.219999999999997,5.4799999999999995,7.859999999999999,7.64,9.68,9.69,18.97,1.52,3.96,3.21,1.35,3.01,3.44,6.47,5.27,2.41,2.36,4.5,5.32,2.89,5.79,10.24,11.42,7.42,7.479999999999999,7.539999999999999,7.029999999999999,6.7299999999999995,6.109999999999999,6.659999999999999,6.18,6.130000000000001,14.46,8.68,9.02,9.77,9.799999999999999,11.859999999999998,11.25,14.1,12.44,5.05,8.47,11.99,8.129999999999999,6.209999999999999,16.119999999999997,6.99,9.379999999999999,12.27,12.93,13.82,8.18,11.719999999999999,13.969999999999999,11.129999999999999,13.479999999999999,4.57,3.65,4.55,8.52,2.7199999999999998,13.419999999999998,17.49
260210022003,2.9699999999999998,4.279999999999999,10.099999999999998,0.0,3.5299999999999994,3.84,5.6,3.0599999999999996,3.3899999999999997,19.779999999999998,1.67,13.92,8.579999999999998,8.419999999999998,8.989999999999998,10.579999999999998,10.219999999999999,12.18,12.819999999999999,14.69,12.509999999999998,12.459999999999997,14.599999999999998,11.309999999999999,8.879999999999999,11.799999999999999,6.38,20.25,17.519999999999996,4.06,2.5599999999999996,3.0699999999999994,3.4999999999999996,3.9899999999999993,4.219999999999999,5.019999999999999,6.489999999999999,10.6,1.42,4.04,2.62,1.67,2.48,1.32,4.14,3.05,15.149999999999997,18.03,21.55,3.5999999999999996,5.33,12.059999999999999,5.819999999999999,5.32,20.009999999999998,20.669999999999998,21.56,15.919999999999998,19.459999999999997,21.709999999999997,20.769999999999996,21.22,6.789999999999999,7.399999999999999,5.549999999999999,2.8099999999999996,7.379999999999999,9.36,10.91
260210020002,3.2699999999999996,1.14,7.110000000000001,3.53,0.0,7.159999999999999,2.6100000000000003,0.75,1.15,16.79,3.12,13.589999999999998,5.590000000000001,5.43,6.0,7.590000000000001,7.2299999999999995,9.19,9.83,11.7,9.520000000000001,9.47,11.610000000000001,8.17,5.739999999999999,8.66,4.89,17.259999999999998,14.530000000000001,2.1,0.97,0.54,0.97,1.0,0.69,1.49,3.5000000000000004,9.11,2.11,2.37,3.28,3.3099999999999996,5.799999999999999,4.76,7.609999999999999,5.87,12.16,15.04,18.56,1.73,3.21,10.739999999999998,3.8600000000000003,4.0,16.87,17.53,18.42,12.780000000000001,16.32,18.57,17.630000000000003,18.080000000000002,3.8,4.41,2.56,2.03,4.390000000000001,8.04,12.11
260210025001,3.8899999999999997,8.12,13.219999999999999,3.84,7.16,0.0,7.74,6.8999999999999995,6.01,22.9,5.51,10.08,11.7,11.48,12.11,13.7,13.280000000000001,15.240000000000002,15.88,17.75,15.629999999999999,15.579999999999998,17.72,15.149999999999999,12.719999999999999,15.639999999999999,10.219999999999999,23.310000000000002,20.64,5.74,6.3999999999999995,6.62,6.92,7.54,7.85,8.65,8.29,14.439999999999998,5.26,7.88,4.0,4.4399999999999995,1.36,2.52,3.82,6.89,18.27,21.09,24.61,5.92,7.01,10.2,7.5,5.93,23.849999999999998,24.509999999999998,25.4,19.759999999999998,23.299999999999997,25.549999999999997,24.35,25.06,9.85,10.52,8.67,5.13,10.5,7.58,7.07
260210010001,3.85,2.92,5.48,5.6,2.6100000000000003,7.74,0.0,3.3600000000000003,3.14,15.16,5.1899999999999995,13.49,3.96,3.75,4.37,5.96,5.55,7.51,8.15,10.02,7.890000000000001,7.84,9.98,9.16,6.73,9.65,6.67,15.58,12.899999999999999,2.0,3.04,2.5300000000000002,2.23,1.61,2.16,1.75,0.89,10.89,4.18,4.73,4.5,4.53,6.38,5.88,8.73,7.9399999999999995,10.53,13.36,16.88,2.65,0.73,10.64,1.56,3.9,17.75,18.41,19.3,13.66,17.2,19.45,16.61,18.96,2.12,2.7800000000000002,0.93,3.25,2.7600000000000002,7.9399999999999995,12.01
260210020001,3.05,1.22,7.860000000000001,3.0599999999999996,0.75,6.9,3.3600000000000003,0.0,1.33,16.89,2.65,14.049999999999999,6.340000000000001,6.18,6.75,8.34,7.9799999999999995,9.94,10.58,12.45,10.270000000000001,9.57,11.71,8.25,5.819999999999999,8.739999999999998,4.97,18.009999999999998,14.629999999999999,2.56,0.5,1.01,1.44,1.75,1.44,2.24,4.25,9.19,1.64,1.62,3.06,3.09,5.54,4.38,7.199999999999999,5.4,12.26,15.680000000000001,19.200000000000003,1.9100000000000001,3.83,11.2,4.32,4.46,16.95,17.61,18.5,12.86,16.4,18.65,17.71,18.16,4.55,5.16,3.31,1.81,5.140000000000001,8.5,12.57
260210005001,2.12,2.29,7.640000000000001,3.3899999999999997,1.15,6.010000000000001,3.14,1.33,0.0,17.32,2.9799999999999995,12.72,6.12,5.96,6.529999999999999,8.120000000000001,7.76,9.719999999999999,10.36,12.229999999999999,10.05,10.0,12.14,9.32,6.89,9.809999999999999,6.04,17.79,15.059999999999999,1.23,0.83,0.61,0.91,1.53,1.8399999999999999,2.6399999999999997,3.7800000000000002,10.26,1.9699999999999998,2.94,2.13,2.16,4.65,3.61,6.46,5.7299999999999995,12.69,15.569999999999999,19.09,0.58,2.5,9.870000000000001,2.99,3.13,18.02,18.68,19.57,13.93,17.47,19.72,18.77,19.23,4.33,4.9399999999999995,3.09,0.88,4.92,7.17,11.24
