r,d,t1,t2,s1,s2,n1,n2
677,2,16,23.0,5,35.0,629,932.0
677,2,23,27.0,35,10.0,932,1063.0
677,2,27,32.0,10,2.0,1063,1250.0
678,2,9.0,16.0,30.0,5.0,381.0,629.0
678,2,16,23.0,5,35.0,629,932.0
678,2,23,27.0,35,10.0,932,1063.0
678,2,27,32.0,10,2.0,1063,1250.0
690,4,29,36.0,30,31.0,1161,1435.0
690,4,36,40.0,31,20.0,1435,1580.0
692,4,29,36.0,30,31.0,1161,1435.0
693,4,29,36.0,30,31.0,1161,1435.0
709,4,36,40.0,31,20.0,1435,1580.0
738,4,15,22.0,36,5.0,621,863.0
738,4,22,29.0,5,30.0,863,1161.0
738,4,29,36.0,30,31.0,1161,1435.0
739,4,15,22.0,36,5.0,621,863.0
739,4,22,29.0,5,30.0,863,1161.0
739,4,29,36.0,30,31.0,1161,1435.0
740,4,15,22.0,36,5.0,621,863.0
740,4,22,29.0,5,30.0,863,1161.0
740,4,29,36.0,30,31.0,1161,1435.0
741,4,15,22.0,36,5.0,621,863.0
741,4,22,29.0,5,30.0,863,1161.0
741,4,29,36.0,30,31.0,1161,1435.0
742,4,15,22.0,36,5.0,621,863.0
742,4,22,29.0,5,30.0,863,1161.0
742,4,29,36.0,30,31.0,1161,1435.0
743,4,15,22.0,36,5.0,621,863.0
743,4,22,29.0,5,30.0,863,1161.0
743,4,29,36.0,30,31.0,1161,1435.0
744,4,15,22.0,36,5.0,621,863.0
744,4,22,29.0,5,30.0,863,1161.0
744,4,29,36.0,30,31.0,1161,1435.0
Matching Rate: 0.19947159841479525
