r,d,t1,t2,s1,s2,n1,n2
56,10,34,35,6,6,2352,2421
56,2,35,38,6,64,2421,2686
56,2,38,42,64,62,2686,2960
57,7,85,89,52,50,5917,6191
57,7,89,91,50,6,6191,6285
57,10,91,92,6,6,6285,6354
57,7,92,95,6,64,6354,6619
57,7,95,99,64,62,6619,6893
58,2,27,31,52,50,1915,2189
58,2,31,33,50,6,2189,2283
58,10,33,34,6,6,2283,2352
58,10,34,35,6,6,2352,2421
58,2,35,38,6,64,2421,2686
58,2,38,42,64,62,2686,2960
59,7,85,89,52,50,5917,6191
59,7,89,91,50,6,6191,6285
59,10,91,92,6,6,6285,6354
59,7,92,95,6,64,6354,6619
59,7,95,99,64,62,6619,6893
60,7,85,89,52,50,5917,6191
60,7,89,91,50,6,6191,6285
60,10,91,92,6,6,6285,6354
60,7,92,95,6,64,6354,6619
60,7,95,99,64,62,6619,6893
61,7,85,89,52,50,5917,6191
61,7,89,91,50,6,6191,6285
61,10,91,92,6,6,6285,6354
61,7,92,95,6,64,6354,6619
61,7,95,99,64,62,6619,6893
62,2,27,31,52,50,1915,2189
62,2,31,33,50,6,2189,2283
62,10,33,34,6,6,2283,2352
62,10,34,35,6,6,2352,2421
62,2,35,38,6,64,2421,2686
62,2,38,42,64,62,2686,2960
63,7,85,89,52,50,5917,6191
63,7,89,91,50,6,6191,6285
63,10,91,92,6,6,6285,6354
63,7,92,95,6,64,6354,6619
63,7,95,99,64,62,6619,6893
64,2,27,31,52,50,1915,2189
64,2,31,33,50,6,2189,2283
64,10,33,34,6,6,2283,2352
64,10,34,35,6,6,2352,2421
64,2,35,38,6,64,2421,2686
64,2,38,42,64,62,2686,2960
65,7,85,89,52,50,5917,6191
65,7,89,91,50,6,6191,6285
65,10,91,92,6,6,6285,6354
65,7,92,95,6,64,6354,6619
65,7,95,99,64,62,6619,6893
66,7,85,89,52,50,5917,6191
66,7,89,91,50,6,6191,6285
66,10,91,92,6,6,6285,6354
66,7,92,95,6,64,6354,6619
66,7,95,99,64,62,6619,6893
67,2,27,31,52,50,1915,2189
67,2,31,33,50,6,2189,2283
67,10,33,34,6,6,2283,2352
67,10,34,35,6,6,2352,2421
67,2,35,38,6,64,2421,2686
67,2,38,42,64,62,2686,2960
68,7,85,89,52,50,5917,6191
68,7,89,91,50,6,6191,6285
68,10,91,92,6,6,6285,6354
68,7,92,95,6,64,6354,6619
68,7,95,99,64,62,6619,6893
69,2,27,31,52,50,1915,2189
69,2,31,33,50,6,2189,2283
69,10,33,34,6,6,2283,2352
69,10,34,35,6,6,2352,2421
69,2,35,38,6,64,2421,2686
69,2,38,42,64,62,2686,2960
70,6,34,38,64,62,2410,2684
71,2,38,42,64,62,2686,2960
72,7,95,99,64,62,6619,6893
73,6,34,38,64,62,2410,2684
74,2,38,42,64,62,2686,2960
75,6,34,38,64,62,2410,2684
76,3,106,110,64,62,7378,7652
77,2,38,42,64,62,2686,2960
78,2,38,42,64,62,2686,2960
79,6,34,38,64,62,2410,2684
80,6,34,38,64,62,2410,2684
81,2,38,42,64,62,2686,2960
82,2,38,42,64,62,2686,2960
83,3,77,82,0,29,5313,5687
83,3,82,87,29,52,5687,6055
83,3,87,91,52,50,6055,6329
83,10,91,92,50,50,6329,6398
83,10,92,93,50,50,6398,6467
83,10,93,94,50,50,6467,6536
83,10,94,95,50,50,6536,6605
83,10,95,96,50,50,6605,6674
83,10,96,97,50,50,6674,6743
83,10,97,98,50,50,6743,6812
83,10,98,99,50,50,6812,6881
83,3,99,101,50,6,6881,6975
83,10,101,102,6,6,6975,7044
83,10,102,103,6,6,7044,7113
83,3,103,106,6,64,7113,7378
83,3,106,110,64,62,7378,7652
84,3,77,82,0,29,5313,5687
84,3,82,87,29,52,5687,6055
84,10,87,88,52,52,6055,6124
84,10,88,89,52,52,6124,6193
84,10,89,90,52,52,6193,6262
84,10,90,91,52,52,6262,6331
84,10,91,92,52,52,6331,6400
84,10,92,93,52,52,6400,6469
84,10,93,94,52,52,6469,6538
84,10,94,95,52,52,6538,6607
84,3,95,99,52,50,6607,6881
84,3,99,101,50,6,6881,6975
84,10,101,102,6,6,6975,7044
84,10,102,103,6,6,7044,7113
84,3,103,106,6,64,7113,7378
84,3,106,110,64,62,7378,7652
85,3,77,82,0,29,5313,5687
85,3,82,87,29,52,5687,6055
85,10,87,88,52,52,6055,6124
85,10,88,89,52,52,6124,6193
85,10,89,90,52,52,6193,6262
85,10,90,91,52,52,6262,6331
85,10,91,92,52,52,6331,6400
85,10,92,93,52,52,6400,6469
85,10,93,94,52,52,6469,6538
85,10,94,95,52,52,6538,6607
85,3,95,99,52,50,6607,6881
85,3,99,101,50,6,6881,6975
85,2,101,102,6,6,6975,7044
85,10,102,103,6,6,7044,7113
85,3,103,106,6,64,7113,7378
85,3,106,110,64,62,7378,7652
86,3,77,82,0,29,5313,5687
86,3,82,87,29,52,5687,6055
86,3,87,91,52,50,6055,6329
86,10,91,92,50,50,6329,6398
86,10,92,93,50,50,6398,6467
86,10,93,94,50,50,6467,6536
86,10,94,95,50,50,6536,6605
86,10,95,96,50,50,6605,6674
86,10,96,97,50,50,6674,6743
86,10,97,98,50,50,6743,6812
86,10,98,99,50,50,6812,6881
86,3,99,101,50,6,6881,6975
86,10,101,102,6,6,6975,7044
86,10,102,103,6,6,7044,7113
86,3,103,106,6,64,7113,7378
86,3,106,110,64,62,7378,7652
87,3,77,82,0,29,5313,5687
87,3,82,87,29,52,5687,6055
87,10,87,88,52,52,6055,6124
87,10,88,89,52,52,6124,6193
87,10,89,90,52,52,6193,6262
87,10,90,91,52,52,6262,6331
87,10,91,92,52,52,6331,6400
87,10,92,93,52,52,6400,6469
87,10,93,94,52,52,6469,6538
87,10,94,95,52,52,6538,6607
87,3,95,99,52,50,6607,6881
87,3,99,101,50,6,6881,6975
87,10,101,102,6,6,6975,7044
87,10,102,103,6,6,7044,7113
87,3,103,106,6,64,7113,7378
87,3,106,110,64,62,7378,7652
88,3,77,82,0,29,5313,5687
88,3,82,87,29,52,5687,6055
88,10,87,88,52,52,6055,6124
88,10,88,89,52,52,6124,6193
88,10,89,90,52,52,6193,6262
88,10,90,91,52,52,6262,6331
88,10,91,92,52,52,6331,6400
88,10,92,93,52,52,6400,6469
88,10,93,94,52,52,6469,6538
88,10,94,95,52,52,6538,6607
88,3,95,99,52,50,6607,6881
88,3,99,101,50,6,6881,6975
88,10,101,102,6,6,6975,7044
88,10,102,103,6,6,7044,7113
88,3,103,106,6,64,7113,7378
88,3,106,110,64,62,7378,7652
89,6,11,16,29,52,788,1156
90,6,11,16,29,52,788,1156
91,6,11,16,29,52,788,1156
92,6,11,16,29,52,788,1156
93,6,11,16,29,52,788,1156
94,6,11,16,29,52,788,1156
95,3,82,87,29,52,5687,6055
95,10,87,88,52,52,6055,6124
95,10,88,89,52,52,6124,6193
95,10,89,90,52,52,6193,6262
95,10,90,91,52,52,6262,6331
95,10,91,92,52,52,6331,6400
95,10,92,93,52,52,6400,6469
95,10,93,94,52,52,6469,6538
95,10,94,95,52,52,6538,6607
95,3,95,99,52,50,6607,6881
95,3,99,101,50,6,6881,6975
95,10,101,102,6,6,6975,7044
95,10,102,103,6,6,7044,7113
95,3,103,106,6,64,7113,7378
95,3,106,110,64,62,7378,7652
96,2,14,19,29,52,995,1363
96,10,19,20,52,52,1363,1432
96,10,20,21,52,52,1432,1501
96,10,21,22,52,52,1501,1570
96,10,22,23,52,52,1570,1639
96,10,23,24,52,52,1639,1708
96,6,24,28,52,50,1708,1982
96,6,28,30,50,6,1982,2076
96,10,30,31,6,6,2076,2145
96,6,31,34,6,64,2145,2410
96,6,34,38,64,62,2410,2684
97,3,82,87,29,52,5687,6055
97,10,87,88,52,52,6055,6124
97,10,88,89,52,52,6124,6193
97,10,89,90,52,52,6193,6262
97,10,90,91,52,52,6262,6331
97,10,91,92,52,52,6331,6400
97,10,92,93,52,52,6400,6469
97,10,93,94,52,52,6469,6538
97,10,94,95,52,52,6538,6607
97,3,95,99,52,50,6607,6881
97,3,99,101,50,6,6881,6975
97,10,101,102,6,6,6975,7044
97,10,102,103,6,6,7044,7113
97,3,103,106,6,64,7113,7378
97,3,106,110,64,62,7378,7652
98,3,82,87,29,52,5687,6055
98,10,87,88,52,52,6055,6124
98,10,88,89,52,52,6124,6193
98,10,89,90,52,52,6193,6262
98,10,90,91,52,52,6262,6331
98,10,91,92,52,52,6331,6400
98,10,92,93,52,52,6400,6469
98,10,93,94,52,52,6469,6538
98,10,94,95,52,52,6538,6607
98,3,95,99,52,50,6607,6881
98,3,99,101,50,6,6881,6975
98,10,101,102,6,6,6975,7044
98,10,102,103,6,6,7044,7113
98,3,103,106,6,64,7113,7378
98,3,106,110,64,62,7378,7652
99,2,14,19,29,52,995,1363
99,10,19,20,52,52,1363,1432
99,10,20,21,52,52,1432,1501
99,10,21,22,52,52,1501,1570
99,10,22,23,52,52,1570,1639
99,10,23,24,52,52,1639,1708
99,6,24,28,52,50,1708,1982
99,6,28,30,50,6,1982,2076
99,10,30,31,6,6,2076,2145
99,6,31,34,6,64,2145,2410
99,6,34,38,64,62,2410,2684
100,3,82,87,29,52,5687,6055
100,10,87,88,52,52,6055,6124
100,10,88,89,52,52,6124,6193
100,10,89,90,52,52,6193,6262
100,10,90,91,52,52,6262,6331
100,10,91,92,52,52,6331,6400
100,10,92,93,52,52,6400,6469
100,10,93,94,52,52,6469,6538
100,10,94,95,52,52,6538,6607
100,3,95,99,52,50,6607,6881
100,3,99,101,50,6,6881,6975
100,10,101,102,6,6,6975,7044
100,10,102,103,6,6,7044,7113
100,3,103,106,6,64,7113,7378
100,3,106,110,64,62,7378,7652
101,2,14,19,29,52,995,1363
101,10,19,20,52,52,1363,1432
101,10,20,21,52,52,1432,1501
101,10,21,22,52,52,1501,1570
101,10,22,23,52,52,1570,1639
101,10,23,24,52,52,1639,1708
101,6,24,28,52,50,1708,1982
101,6,28,30,50,6,1982,2076
101,10,30,31,6,6,2076,2145
101,6,31,34,6,64,2145,2410
101,6,34,38,64,62,2410,2684
102,2,14,19,29,52,995,1363
102,10,19,20,52,52,1363,1432
102,10,20,21,52,52,1432,1501
102,10,21,22,52,52,1501,1570
102,10,22,23,52,52,1570,1639
102,10,23,24,52,52,1639,1708
102,6,24,28,52,50,1708,1982
102,6,28,30,50,6,1982,2076
102,10,30,31,6,6,2076,2145
102,6,31,34,6,64,2145,2410
102,6,34,38,64,62,2410,2684
103,2,14,19,29,52,995,1363
103,10,19,20,52,52,1363,1432
103,10,20,21,52,52,1432,1501
103,10,21,22,52,52,1501,1570
103,10,22,23,52,52,1570,1639
103,10,23,24,52,52,1639,1708
103,6,24,28,52,50,1708,1982
103,6,28,30,50,6,1982,2076
103,10,30,31,6,6,2076,2145
103,6,31,34,6,64,2145,2410
103,6,34,38,64,62,2410,2684
104,2,14,19,29,52,995,1363
104,10,19,20,52,52,1363,1432
104,10,20,21,52,52,1432,1501
104,10,21,22,52,52,1501,1570
104,10,22,23,52,52,1570,1639
104,10,23,24,52,52,1639,1708
104,6,24,28,52,50,1708,1982
104,6,28,30,50,6,1982,2076
104,10,30,31,6,6,2076,2145
104,6,31,34,6,64,2145,2410
104,6,34,38,64,62,2410,2684
105,2,14,19,29,52,995,1363
105,10,19,20,52,52,1363,1432
105,10,20,21,52,52,1432,1501
105,10,21,22,52,52,1501,1570
105,10,22,23,52,52,1570,1639
105,10,23,24,52,52,1639,1708
105,6,24,28,52,50,1708,1982
105,6,28,30,50,6,1982,2076
105,10,30,31,6,6,2076,2145
105,6,31,34,6,64,2145,2410
105,6,34,38,64,62,2410,2684
106,3,82,87,29,52,5687,6055
106,10,87,88,52,52,6055,6124
106,10,88,89,52,52,6124,6193
106,10,89,90,52,52,6193,6262
106,10,90,91,52,52,6262,6331
106,10,91,92,52,52,6331,6400
106,10,92,93,52,52,6400,6469
106,10,93,94,52,52,6469,6538
106,10,94,95,52,52,6538,6607
106,3,95,99,52,50,6607,6881
106,3,99,101,50,6,6881,6975
106,10,101,102,6,6,6975,7044
106,10,102,103,6,6,7044,7113
106,3,103,106,6,64,7113,7378
106,3,106,110,64,62,7378,7652
107,2,14,19,29,52,995,1363
107,10,19,20,52,52,1363,1432
107,10,20,21,52,52,1432,1501
107,10,21,22,52,52,1501,1570
107,10,22,23,52,52,1570,1639
107,10,23,24,52,52,1639,1708
107,6,24,28,52,50,1708,1982
107,6,28,30,50,6,1982,2076
107,10,30,31,6,6,2076,2145
107,6,31,34,6,64,2145,2410
107,6,34,38,64,62,2410,2684
108,2,14,19,29,52,995,1363
108,10,19,20,52,52,1363,1432
108,10,20,21,52,52,1432,1501
108,10,21,22,52,52,1501,1570
108,10,22,23,52,52,1570,1639
108,10,23,24,52,52,1639,1708
108,6,24,28,52,50,1708,1982
108,6,28,30,50,6,1982,2076
108,10,30,31,6,6,2076,2145
108,6,31,34,6,64,2145,2410
108,6,34,38,64,62,2410,2684
109,2,14,19,29,52,995,1363
109,10,19,20,52,52,1363,1432
109,10,20,21,52,52,1432,1501
109,10,21,22,52,52,1501,1570
109,10,22,23,52,52,1570,1639
109,10,23,24,52,52,1639,1708
109,6,24,28,52,50,1708,1982
109,6,28,30,50,6,1982,2076
109,10,30,31,6,6,2076,2145
109,6,31,34,6,64,2145,2410
109,6,34,38,64,62,2410,2684
110,2,14,19,29,52,995,1363
110,2,19,23,52,50,1363,1637
110,10,23,24,50,50,1637,1706
110,10,24,25,50,50,1706,1775
110,10,25,26,50,50,1775,1844
110,10,26,27,50,50,1844,1913
110,10,27,28,50,50,1913,1982
110,6,28,30,50,6,1982,2076
110,10,30,31,6,6,2076,2145
110,6,31,34,6,64,2145,2410
110,6,34,38,64,62,2410,2684
111,3,82,87,29,52,5687,6055
111,3,87,91,52,50,6055,6329
111,10,91,92,50,50,6329,6398
111,10,92,93,50,50,6398,6467
111,10,93,94,50,50,6467,6536
111,10,94,95,50,50,6536,6605
111,10,95,96,50,50,6605,6674
111,10,96,97,50,50,6674,6743
111,10,97,98,50,50,6743,6812
111,10,98,99,50,50,6812,6881
111,3,99,101,50,6,6881,6975
111,10,101,102,6,6,6975,7044
111,10,102,103,6,6,7044,7113
111,3,103,106,6,64,7113,7378
111,3,106,110,64,62,7378,7652
114,3,26,30,62,64,1856,2134
114,3,30,33,64,6,2134,2283
114,10,33,34,6,6,2283,2352
114,10,34,35,6,6,2352,2421
114,10,35,36,6,6,2421,2490
114,3,36,38,6,50,2490,2672
114,10,38,39,50,50,2672,2741
114,10,39,40,50,50,2741,2810
114,10,40,41,50,50,2810,2879
114,7,41,45,50,52,2879,3157
114,7,45,50,52,29,3157,3479
114,7,50,54,29,49,3479,3775
114,7,54,58,49,8,3775,4010
114,5,58,61,8,30,4010,4239
114,10,61,62,30,30,4239,4308
114,5,62,63,30,7,4308,4354
114,5,63,66,7,1,4354,4555
114,5,66,71,1,39,4555,4938
117,3,26,30,62,64,1856,2134
117,3,30,33,64,6,2134,2283
117,10,33,34,6,6,2283,2352
117,10,34,35,6,6,2352,2421
117,10,35,36,6,6,2421,2490
117,3,36,38,6,50,2490,2672
117,10,38,39,50,50,2672,2741
117,10,39,40,50,50,2741,2810
117,10,40,41,50,50,2810,2879
117,7,41,45,50,52,2879,3157
117,7,45,50,52,29,3157,3479
117,7,50,54,29,49,3479,3775
117,7,54,58,49,8,3775,4010
117,5,58,61,8,30,4010,4239
117,10,61,62,30,30,4239,4308
117,5,62,63,30,7,4308,4354
117,5,63,66,7,1,4354,4555
117,5,66,71,1,39,4555,4938
120,3,26,30,62,64,1856,2134
120,3,30,33,64,6,2134,2283
120,10,33,34,6,6,2283,2352
120,10,34,35,6,6,2352,2421
120,10,35,36,6,6,2421,2490
120,3,36,38,6,50,2490,2672
120,10,38,39,50,50,2672,2741
120,10,39,40,50,50,2741,2810
120,10,40,41,50,50,2810,2879
120,7,41,45,50,52,2879,3157
120,7,45,50,52,29,3157,3479
120,7,50,54,29,49,3479,3775
120,7,54,58,49,8,3775,4010
120,5,58,61,8,30,4010,4239
120,10,61,62,30,30,4239,4308
120,5,62,63,30,7,4308,4354
120,5,63,66,7,1,4354,4555
120,5,66,71,1,39,4555,4938
123,3,26,30,62,64,1856,2134
123,3,30,33,64,6,2134,2283
123,10,33,34,6,6,2283,2352
123,10,34,35,6,6,2352,2421
123,10,35,36,6,6,2421,2490
123,3,36,38,6,50,2490,2672
123,10,38,39,50,50,2672,2741
123,10,39,40,50,50,2741,2810
123,10,40,41,50,50,2810,2879
123,7,41,45,50,52,2879,3157
123,7,45,50,52,29,3157,3479
123,7,50,54,29,49,3479,3775
123,7,54,58,49,8,3775,4010
123,5,58,61,8,30,4010,4239
123,10,61,62,30,30,4239,4308
123,5,62,63,30,7,4308,4354
123,5,63,66,7,1,4354,4555
123,5,66,71,1,39,4555,4938
124,7,45,50,52,29,3157,3479
124,7,50,54,29,49,3479,3775
124,7,54,58,49,8,3775,4010
124,5,58,61,8,30,4010,4239
124,10,61,62,30,30,4239,4308
124,5,62,63,30,7,4308,4354
124,5,63,66,7,1,4354,4555
124,5,66,71,1,39,4555,4938
125,7,45,50,52,29,3157,3479
125,7,50,54,29,49,3479,3775
125,7,54,58,49,8,3775,4010
125,5,58,61,8,30,4010,4239
125,10,61,62,30,30,4239,4308
125,5,62,63,30,7,4308,4354
125,5,63,66,7,1,4354,4555
125,5,66,71,1,39,4555,4938
126,7,45,50,52,29,3157,3479
126,7,50,54,29,49,3479,3775
126,7,54,58,49,8,3775,4010
126,5,58,61,8,30,4010,4239
126,10,61,62,30,30,4239,4308
126,5,62,63,30,7,4308,4354
126,5,63,66,7,1,4354,4555
126,5,66,71,1,39,4555,4938
127,7,45,50,52,29,3157,3479
127,7,50,54,29,49,3479,3775
127,7,54,58,49,8,3775,4010
127,5,58,61,8,30,4010,4239
127,10,61,62,30,30,4239,4308
127,5,62,63,30,7,4308,4354
127,5,63,66,7,1,4354,4555
127,5,66,71,1,39,4555,4938
128,7,45,50,52,29,3157,3479
128,7,50,54,29,49,3479,3775
128,7,54,58,49,8,3775,4010
128,5,58,61,8,30,4010,4239
128,10,61,62,30,30,4239,4308
128,5,62,63,30,7,4308,4354
128,5,63,66,7,1,4354,4555
128,5,66,71,1,39,4555,4938
129,7,45,50,52,29,3157,3479
129,7,50,54,29,49,3479,3775
129,7,54,58,49,8,3775,4010
129,5,58,61,8,30,4010,4239
129,10,61,62,30,30,4239,4308
129,5,62,63,30,7,4308,4354
129,5,63,66,7,1,4354,4555
129,5,66,71,1,39,4555,4938
130,7,45,50,52,29,3157,3479
130,7,50,54,29,49,3479,3775
130,7,54,58,49,8,3775,4010
130,5,58,61,8,30,4010,4239
130,10,61,62,30,30,4239,4308
130,5,62,63,30,7,4308,4354
130,5,63,66,7,1,4354,4555
130,5,66,71,1,39,4555,4938
131,2,14,19,29,52,995,1363
131,10,19,20,52,52,1363,1432
131,10,20,21,52,52,1432,1501
131,10,21,22,52,52,1501,1570
131,10,22,23,52,52,1570,1639
131,10,23,24,52,52,1639,1708
131,6,24,28,52,50,1708,1982
131,6,28,30,50,6,1982,2076
131,10,30,31,6,6,2076,2145
131,6,31,34,6,64,2145,2410
132,2,14,19,29,52,995,1363
132,10,19,20,52,52,1363,1432
132,10,20,21,52,52,1432,1501
132,10,21,22,52,52,1501,1570
132,10,22,23,52,52,1570,1639
132,10,23,24,52,52,1639,1708
132,6,24,28,52,50,1708,1982
132,6,28,30,50,6,1982,2076
132,10,30,31,6,6,2076,2145
132,6,31,34,6,64,2145,2410
133,2,14,19,29,52,995,1363
133,2,19,23,52,50,1363,1637
133,10,23,24,50,50,1637,1706
133,10,24,25,50,50,1706,1775
133,10,25,26,50,50,1775,1844
133,10,26,27,50,50,1844,1913
133,10,27,28,50,50,1913,1982
133,6,28,30,50,6,1982,2076
133,10,30,31,6,6,2076,2145
133,6,31,34,6,64,2145,2410
134,2,14,19,29,52,995,1363
134,10,19,20,52,52,1363,1432
134,10,20,21,52,52,1432,1501
134,10,21,22,52,52,1501,1570
134,10,22,23,52,52,1570,1639
134,10,23,24,52,52,1639,1708
134,6,24,28,52,50,1708,1982
134,6,28,30,50,6,1982,2076
134,10,30,31,6,6,2076,2145
134,6,31,34,6,64,2145,2410
135,2,14,19,29,52,995,1363
135,10,19,20,52,52,1363,1432
135,10,20,21,52,52,1432,1501
135,10,21,22,52,52,1501,1570
135,10,22,23,52,52,1570,1639
135,10,23,24,52,52,1639,1708
135,6,24,28,52,50,1708,1982
135,6,28,30,50,6,1982,2076
135,10,30,31,6,6,2076,2145
135,6,31,34,6,64,2145,2410
136,6,82,85,63,62,5721,5927
137,6,82,85,63,62,5721,5927
138,6,82,85,63,62,5721,5927
139,6,82,85,63,62,5721,5927
140,6,82,85,63,62,5721,5927
141,6,82,85,63,62,5721,5927
142,6,82,85,63,62,5721,5927
143,6,82,85,63,62,5721,5927
144,6,82,85,63,62,5721,5927
145,6,82,85,63,62,5721,5927
146,6,82,85,63,62,5721,5927
147,6,82,85,63,62,5721,5927
148,6,82,85,63,62,5721,5927
156,4,30,34,39,38,2109,2384
156,4,34,39,38,41,2384,2732
156,4,39,44,41,65,2732,3101
156,10,44,45,65,65,3101,3170
156,10,45,46,65,65,3170,3239
156,10,46,47,65,65,3239,3308
156,10,47,48,65,65,3308,3377
156,10,48,49,65,65,3377,3446
156,10,49,50,65,65,3446,3515
156,10,50,51,65,65,3515,3584
156,10,51,52,65,65,3584,3653
156,10,52,53,65,65,3653,3722
156,10,53,54,65,65,3722,3791
156,10,54,55,65,65,3791,3860
156,10,55,56,65,65,3860,3929
156,10,56,57,65,65,3929,3998
156,10,57,58,65,65,3998,4067
156,10,58,59,65,65,4067,4136
156,10,59,60,65,65,4136,4205
156,10,60,61,65,65,4205,4274
156,7,61,64,65,8,4274,4424
156,7,64,68,8,49,4424,4741
156,7,68,72,49,29,4741,4997
156,7,72,77,29,52,4997,5365
157,4,30,34,39,38,2109,2384
157,4,34,39,38,41,2384,2732
157,4,39,44,41,65,2732,3101
157,10,44,45,65,65,3101,3170
157,10,45,46,65,65,3170,3239
157,10,46,47,65,65,3239,3308
157,10,47,48,65,65,3308,3377
157,10,48,49,65,65,3377,3446
157,10,49,50,65,65,3446,3515
157,10,50,51,65,65,3515,3584
157,10,51,52,65,65,3584,3653
157,10,52,53,65,65,3653,3722
157,10,53,54,65,65,3722,3791
157,10,54,55,65,65,3791,3860
157,10,55,56,65,65,3860,3929
157,10,56,57,65,65,3929,3998
157,10,57,58,65,65,3998,4067
157,10,58,59,65,65,4067,4136
157,10,59,60,65,65,4136,4205
157,10,60,61,65,65,4205,4274
157,7,61,64,65,8,4274,4424
157,7,64,68,8,49,4424,4741
157,7,68,72,49,29,4741,4997
157,7,72,77,29,52,4997,5365
158,4,30,34,39,38,2109,2384
158,4,34,39,38,41,2384,2732
158,4,39,44,41,65,2732,3101
158,10,44,45,65,65,3101,3170
158,10,45,46,65,65,3170,3239
158,10,46,47,65,65,3239,3308
158,10,47,48,65,65,3308,3377
158,10,48,49,65,65,3377,3446
158,10,49,50,65,65,3446,3515
158,10,50,51,65,65,3515,3584
158,10,51,52,65,65,3584,3653
158,10,52,53,65,65,3653,3722
158,10,53,54,65,65,3722,3791
158,10,54,55,65,65,3791,3860
158,10,55,56,65,65,3860,3929
158,10,56,57,65,65,3929,3998
158,10,57,58,65,65,3998,4067
158,10,58,59,65,65,4067,4136
158,10,59,60,65,65,4136,4205
158,10,60,61,65,65,4205,4274
158,7,61,64,65,8,4274,4424
158,7,64,68,8,49,4424,4741
158,7,68,72,49,29,4741,4997
158,7,72,77,29,52,4997,5365
159,4,30,34,39,38,2109,2384
159,4,34,39,38,41,2384,2732
159,4,39,44,41,65,2732,3101
159,10,44,45,65,65,3101,3170
159,10,45,46,65,65,3170,3239
159,10,46,47,65,65,3239,3308
159,10,47,48,65,65,3308,3377
159,10,48,49,65,65,3377,3446
159,10,49,50,65,65,3446,3515
159,10,50,51,65,65,3515,3584
159,10,51,52,65,65,3584,3653
159,10,52,53,65,65,3653,3722
159,10,53,54,65,65,3722,3791
159,10,54,55,65,65,3791,3860
159,10,55,56,65,65,3860,3929
159,10,56,57,65,65,3929,3998
159,10,57,58,65,65,3998,4067
159,10,58,59,65,65,4067,4136
159,10,59,60,65,65,4136,4205
159,10,60,61,65,65,4205,4274
159,7,61,64,65,8,4274,4424
159,7,64,68,8,49,4424,4741
159,7,68,72,49,29,4741,4997
159,7,72,77,29,52,4997,5365
160,4,30,34,39,38,2109,2384
160,4,34,39,38,41,2384,2732
160,4,39,44,41,65,2732,3101
160,10,44,45,65,65,3101,3170
160,10,45,46,65,65,3170,3239
160,10,46,47,65,65,3239,3308
160,10,47,48,65,65,3308,3377
160,10,48,49,65,65,3377,3446
160,10,49,50,65,65,3446,3515
160,10,50,51,65,65,3515,3584
160,10,51,52,65,65,3584,3653
160,10,52,53,65,65,3653,3722
160,10,53,54,65,65,3722,3791
160,10,54,55,65,65,3791,3860
160,10,55,56,65,65,3860,3929
160,10,56,57,65,65,3929,3998
160,10,57,58,65,65,3998,4067
160,10,58,59,65,65,4067,4136
160,10,59,60,65,65,4136,4205
160,10,60,61,65,65,4205,4274
160,7,61,64,65,8,4274,4424
160,7,64,68,8,49,4424,4741
160,7,68,72,49,29,4741,4997
160,7,72,77,29,52,4997,5365
167,1,18,22,8,49,1250,1567
167,1,22,26,49,29,1567,1823
168,7,64,68,8,49,4424,4741
168,7,68,72,49,29,4741,4997
169,1,18,22,8,49,1250,1567
169,1,22,26,49,29,1567,1823
176,7,64,68,8,49,4424,4741
