0,13,24,7,12,8,10,10,8,39,11,40,21,20,24,26,24,28,29,34,29,28,32,29,22,28,18,43,36,5,9,10,9,10,13,13,12,25,8,12,3,6,6,5,10,12,31,39,43,8,8,19,10,7,36,38,41,34,40,40,41,40,16,19,13,5,18,13,17
13,0,11,10,3,16,7,3,7,26,10,48,8,14,13,13,13,17,21,22,16,15,19,16,9,15,6,33,23,10,4,5,7,6,3,3,11,13,7,5,13,12,14,12,17,11,18,26,30,11,9,26,13,14,24,26,29,22,28,28,28,28,11,12,7,8,5,20,25
24,11,0,21,14,27,14,14,18,15,21,57,3,9,8,3,7,8,15,11,5,4,8,13,6,10,15,22,12,19,15,16,17,15,14,14,16,20,18,16,24,23,25,23,28,21,7,15,19,22,16,35,18,23,19,21,24,11,17,17,17,22,12,9,11,19,6,29,36
7,10,21,0,9,6,15,7,9,36,5,38,18,23,23,23,23,27,31,32,26,25,29,22,19,24,11,43,33,10,6,8,10,11,11,12,17,18,3,7,6,5,4,2,7,5,28,36,40,9,13,22,15,14,29,31,34,27,33,33,35,33,19,22,15,6,15,16,15
12,3,14,9,0,15,7,2,4,29,9,45,11,15,16,16,16,20,24,25,19,18,22,19,12,18,9,36,26,7,3,2,4,4,2,3,11,16,6,6,12,11,13,11,16,12,21,29,33,8,9,23,12,11,27,29,32,25,31,31,31,31,11,14,7,7,8,17,24
8,16,27,6,15,0,18,13,15,42,11,32,24,28,29,29,29,33,37,38,32,31,35,28,25,30,17,49,39,13,12,14,16,17,17,18,20,24,9,13,8,9,2,4,7,11,34,42,46,15,16,16,18,13,35,37,40,33,39,39,41,39,24,27,21,12,21,10,9
10,7,14,15,7,18,0,9,9,29,15,43,11,10,14,16,14,18,19,24,19,18,22,23,16,22,13,33,26,5,9,7,6,4,6,4,4,20,12,12,13,14,16,15,20,18,21,29,33,9,2,21,6,9,31,33,36,25,31,31,31,35,6,9,3,9,8,15,22
10,3,14,7,2,13,9,0,4,29,7,45,11,17,16,16,16,20,24,25,19,18,22,19,12,18,9,36,26,8,1,3,5,6,4,5,13,16,4,4,10,9,11,9,14,10,21,29,33,8,11,24,13,12,27,29,32,25,31,31,31,31,13,15,9,5,8,18,22
8,7,18,9,4,15,9,4,0,33,9,42,15,17,20,20,20,24,26,29,23,22,26,23,16,22,13,40,30,4,3,2,3,5,6,7,11,20,6,8,8,8,13,11,16,14,25,33,37,4,7,20,9,8,31,33,36,29,35,35,35,35,13,16,9,3,12,14,21
39,26,15,36,29,42,29,29,33,0,36,72,18,24,23,17,21,18,18,12,16,11,13,22,18,16,27,12,6,34,30,31,32,30,29,29,31,20,33,31,39,38,40,38,41,33,8,7,4,37,31,50,33,38,19,21,24,11,17,13,7,22,27,24,26,34,21,44,51
11,10,21,5,9,11,15,7,9,36,0,43,18,23,23,23,23,27,31,32,26,25,29,23,19,25,12,43,33,10,6,8,10,11,11,12,17,19,3,5,11,8,9,7,12,7,28,36,40,9,13,26,15,14,30,32,35,28,34,34,36,34,19,22,15,6,15,20,20
40,48,57,38,45,32,43,45,42,72,43,0,54,51,55,59,55,59,60,65,62,61,65,60,57,62,49,74,69,38,44,43,42,43,46,46,45,56,41,45,40,41,34,36,39,43,64,70,75,42,41,22,41,34,67,69,72,65,71,71,73,71,47,50,46,42,51,28,23
